deceptive,hotel,polarity,source,text
deceptive,sofitel,negative,MTurk,"My husband and I stayed at the Sofitel Chicago Water Tower for three nights last month. We were celebrating our anniversary and decided to upgrade to the Prestige Suite. According to the website, we were supposed to have a city or park view, which was not the case. Instead, our room overlooked a dirty field with a few sparse trees. The woman who checked us into our room was rude and impatient, as was the man who helped us with our luggage. When we got to the room, the beds were unkempt and the floors were in serious need of vacuuming. The bathroom was dirty and there was dried toothpaste in the sink. My husband asked for another room, preferably a clean one, but the front desk clerk told us there were no other rooms available. If given the chance, I would not stay at this hotel again, even if I was offered a free night."
deceptive,sofitel,negative,MTurk,"stay at the Sofitel was one of the less pleasurable experiences I have had in Chicago. Upon entering, there was no one offered to take my luggage so I was forced to carry it up to the check in desk. The front desk staff was not friendly or welcoming. The room was smaller than I expected and smelled of fake suede. I decided to have drink and some food in Le Bar and upon entering, I immediately noticed how dimly lit the room was. I could barely see the bartenders face. The drinks were alright and the food was sub-par compared to what I was expecting. After an hour, I was ready for bed so I returned to my room to lay down. The mattress was surprising stiff. The noise was higher than expected as well. Thankfully, it was only a one night stay."
deceptive,sofitel,negative,MTurk,"Staying at the Sofitel was one of the least enjoyable experiences I've had in Chicago. Upon entering, no one offered to take my luggage so I had to carry it all the way to the check-in counter. The front desk staff was neither friendly nor welcoming. The room was smaller than I expected and smelled like fake suede. I decided to grab a drink and something to eat at Le Bar and upon entering, I immediately noticed how dimly lit the room was. I could barely see the bartenders' faces. The drinks were okay and the food was less than I expected. After an hour, I was ready for bed so I went back to my room to lie down. The mattress was surprisingly hard. The noise was also higher than expected. Thankfully, it was only a one-night stay."
deceptive,sofitel,negative,MTurk,"Upon first inspection, Sofitel Chicago water Tower looks like an excellent place to spend a few days in the heart of downtown Chicago, but appearances can certainly be deceiving. Best summed up, Sofitel is nothing more than a fancy Holiday Inn. It certainly shows that this hotel is part of a chain, even if it is an international one. The customer service is poor unless you look like you have $50 to tip someone. The furniture throughout the establishment looks and feels like it cane from Ikea. The rooms are dirty when you first walk in, the air feels stale, and the views are certainly all they're cracked up to be. None of this is worth a 'luxury' price or even worthy of a 'luxury' name. I will certainly not be staying here again."
deceptive,sofitel,negative,MTurk,"At first glance, the Sofitel Chicago Water Tower seems like a great place to spend a few days in the heart of downtown Chicago, but appearances can be deceiving. In short, the Sofitel is nothing more than a luxury Holiday Inn. That's a good indication that this hotel is part of a chain, albeit an international one. The customer service is poor unless you look like you have a $50 tip to give someone. The furniture in the property looks like it came out of Ikea. The rooms are dirty the moment you walk in, the air is stale, and the view is certainly what it says it is. None of this is worth a ""luxury"" price tag or even deserves a ""luxury"" name. I will definitely not stay here again."
deceptive,sofitel,negative,MTurk,"iodine wish to express my dissatisfaction with my stay at the Sofitel Chicago Water Tower. My husband and I had planned a trip to Chicago for our tenth wedding anniversary. We had gone to great expense to fly his parents in from California so they could have time with their grandchildren. My husband and I had not gone on a honeymoon because he we got deployed to Iraq the week after we got married. Everyone was so excited! Mark and I had reservations for one of the junior suites. We hadn't gone to Chicago before to be tourists and were looking forward to the view which was offered. Unfortunately, when we got to our room, the view was disappointing. We had requested a non-smoking room and were assigned to one, but it was obvious to us that someone had smoked in there. I am asthmatic and became very ill. We asked to be moved to another room, but were told there were no other rooms (even downgrades) available. Nothing was done to try to make up for this. Because of my health, my husband and I checked out within hours of arriving for our romantic anniversary weekend. This is not how I had imagined spending such a special time. Now, when I think of my 10th anniversary, I will always have this memory to tarnish it."
deceptive,sofitel,negative,MTurk,"I would like to express my dissatisfaction with my stay at the Sofitel Chicago Water Tower. My husband and I had planned a trip to Chicago for our 10th wedding anniversary. We had spent a lot of money to fly his parents out from California so they could spend time with their grandchildren. My husband and I did not go on our honeymoon because he was deployed to Iraq the week after our wedding. Everyone was so excited! Mark and I had booked a junior suite. We had never been to Chicago before as tourists and were looking forward to the view. Unfortunately, when we got to our room, the view was disappointing. We had requested a non-smoking room and were given one, but it was obvious to us that someone had been smoking in there. I have asthma and became very sick. We asked to be moved to another room, but were told that there were no other rooms (even lower category) available. Nothing was done to try to make up for it. Due to my health, my husband and I left the hotel within hours of arriving for our romantic anniversary weekend. This is not how I had imagined spending such a special time. Now, when I think of my 10th anniversary, I will always have this memory to tarnish it."
deceptive,james,negative,MTurk,bash NOT STAY HERE!! My wife and I were visiting family in Chicago and decided to stay at the James. We had stayed at the James in New York happily so we came in with good expectations. What a mistake. Our room looked nothing like the ones pictured on the website. The bathroom was dirty and the bedding and furniture were disheveled. There was also a musty odor to the room. When we called the front desk to complain they were quite rude. We ended up leaving and staying in a different hotel for the duration of our stay.
deceptive,james,negative,MTurk,DO NOT STAY HERE!! My wife and I were visiting family in Chicago and decided to stay at the James. We had happily stayed at the James in New York so we came in with high expectations. What a mistake. Our room was nothing like the ones pictured on the website. The bathroom was dirty and the bedding and furniture were a mess. There was also a musty smell in the room. When we called the front desk to complain they were quite rude. We ended up leaving and staying at another hotel for the duration of our stay.
deceptive,hilton,negative,MTurk,My family stay at this hotel and walking into the Lobby I expected a very good experience. Once I made my way to the counter and was Greeted (Not Really) I knew this may be a bad experience. The Customer Service Person was rude and did not wait on me for a few minutes. Once I got up to the room it looked like someone had just checked out. The High Chair that we requested still had spots of food on it. The Rest Room had water on the counter and very little toilet paper. After we got settled we went down to the dining room for supper and was disappointed in the service and the food quality for the price we paid. Luckily we only had to stay there one day. One day was almost too long.
deceptive,hilton,negative,MTurk,My family stayed at this hotel and upon entering the lobby I was expecting a very good experience. Once I made it to the counter and was greeted (not really) I knew this could be a bad experience. The customer service person was rude and didn't wait for me for a few minutes. Once I got to the room it looked like someone had just left. The high chair we requested still had food stains on it. In the bathroom there was water on the counter and very little toilet paper. After settling in we went down to the dining room for dinner and were disappointed with the service and quality of food for the price we paid. Luckily we only had to stay one day. One day was almost too long.
deceptive,sofitel,negative,MTurk,"iodine recently stayed at the Sofitel Hotel (Chicago Water Tower), and I was quite disappointed. I was excited by the great location (on East Chestnut Street downtown), but this was a mediocre hotel for the price ($250 per night before taxes). The view from my room was of the top of a parking garage and some dumpsters, and yes, the view of downtown in the distance was pretty, but I was very disappointed. The bedding seemed to be polyester, not the luxury cotton many lower-level hotels are featuring lately. When I ordered room service at 10:30 (on a Thursday night), I had to wait for 55 minutes, 20 minutes longer than I was quoted. I ordered a salad, and I thought the lettuce was a bit limp as if it had been sitting out for too long. Overall, I was very disappointed by my overpriced stay at the Sofitel Chicago Water Tower."
deceptive,sofitel,negative,MTurk,"I recently stayed at the Sofitel Chicago Water Tower and was pretty disappointed. I was thrilled with the great location (on East Chestnut Street in downtown), but it was a mediocre hotel for the price ($250/night before tax). The view from my room was of a parking garage roof and dumpsters, and yes, the view of downtown in the distance was nice, but I was very disappointed. The bedding appeared to be polyester, not the luxurious cotton that many lower-tier hotels are offering these days. When I ordered room service at 10:30pm (on a Thursday night), I had to wait 55 minutes, 20 minutes longer than I was told. I ordered a salad and found the lettuce to be a little limp, like it had been sitting out too long. Overall, I was very disappointed with my overpriced stay at the Sofitel Chicago Water Tower."
deceptive,monaco,negative,MTurk,"iodine stayed at the Monaco-Chicago back in April. I was in town on business, and the hotel was recommended by a friend of mine. Having spent a weekend there, I have no idea what my friend was talking about. The complimentary morning coffee was weak; the fitness room was dimly lit; and I thought I'd have to have my clothes mailed back to me when I used their supposed 'overnight' laundry service for a suit I spilled some wine on. My room was adequate, but nowhere near what I've seen elsewhere at this price point. Recent renovation must be slang for 'everything is stiff and smells of industrial adhesive.' The mattress in my room was incredibly firm, and I slept poorly. When I travel, I expect an experience similar to or better than my experience at home. At most hotels, I receive excellent service and comfortable accomodations. This was an exception to my usual, and I won't be back anytime soon."
deceptive,monaco,negative,MTurk,"I stayed at the Monaco-Chicago this past April. I was in town on business and the hotel was recommended to me by a friend. Having spent a weekend there, I have no idea what my friend meant. The complimentary coffee in the morning was weak, the fitness room was dimly lit, and I thought I would have to mail my clothes back when I used their so-called “overnight” laundry service for a suit I spilled wine on. My room was adequate, but not what I’ve seen elsewhere at this price point. “Recently renovated” must be slang for “everything is stiff and smells like industrial glue.” The mattress in my room was incredibly firm and I slept poorly. When I travel, I expect the same or better experience than I get at home. At most hotels, I get excellent service and comfortable accommodations. This was an exception to what I usually get and I won't be getting one again anytime soon."
deceptive,monaco,negative,MTurk,"Maine and my business associate had a job in Chicago and wanted to stay somewhere that had more features. We did some research online and came across the Hotel Moncaco. We decided to stay for 3 nights. When we arrived we noticed that it was in a busy part of the city with bright lights. The staff was upstiff, and didn't not offer much hospitality. Our room did have a view, but of the city lights and kept our room bright, even with the curtains closed. The beds appeared soft, but did not offer much comfort. For what we paid, we expected more."
deceptive,monaco,negative,MTurk,"My partner and I were working in Chicago and wanted to stay somewhere more functional. We did some research online and came across the Moncaco Hotel. We decided to stay there for 3 nights. When we checked in, we noticed that it was in a busy part of town with bright lights. The staff was stuffy and didn't offer much hospitality. Our room had a view, but of the city lights and left the room bright, even with the curtains closed. The beds seemed soft, but didn't offer much comfort. For the price we paid, we expected more."
deceptive,hilton,negative,MTurk,"iodine really wish I could say that I liked this hotel, but the whole experience was just plain awful. My first warning sign should have been when I made my reservation. The person I spoke with when placing my reservation had absolutely no idea what he was doing. At first he tried to book me into the wrong hotel, and then when we finally got it sorted which hotel I was actually wanting, he booked me for the wrong dates. He read me the right dates, and it was only when I called back two days later to confirm that I found out he'd given me the wrong dates. Hilton did get it fixed, but I already had a bad feeling about my stay. Then came actually staying at the hotel. The people at the check-in desk were downright rude. Then there was the room. I was supposed to be in a non-smoking room, but the room smelled strongly of cigarette smoke. The hotel staff refused to believe me, but did let me change rooms to one that didn't smell of cigarettes. However, I might as well have stayed in the first room. I was short towels, and it took four calls(over a period of 12 hours) to the front desk to get some. The sheets had not been changed, made obvious by the crumbs and fresh stains that littered them. Yes, I was able to get fresh sheets, but like the towels, it took several hours for them to be delivered. Since this is a pet friendly hotel, lucky me I got stuck in the room next to the room filled with yappy little dogs. The walls were so paper thin, all I could hear all night was barking. When I complained about it, the staff refused to believe me, and said that the walls of the room are so thick I shouldn't be able to hear anything from next door. Yeah right. I was excited to use the pool, but just like my room, it hadn't been cleaned recently. Then, I tried the fitness center. Half the equipment was broken. I tried to cut my stay short, but of course this hotel wouldn't work with me at all. They even refused to comp my stay for all the grossness I had to deal with. I will never stay with Hilton again, and I will be sure to let everyone know what a nightmare this stay was."
deceptive,hilton,negative,MTurk,"I really wish I could say I loved this hotel, but the whole experience was just awful. My first warning sign should have been when I made my reservation. The person I spoke to when I made my reservation had absolutely no idea what he was doing. At first, he tried to book me into the wrong hotel, and then when we finally figured out the hotel I really wanted, he booked me into the wrong dates. He read me the correct dates, and it wasn't until I called back two days later to confirm that I found out he had given me the wrong dates. Hilton fixed it, but I already had a bad feeling about my stay. Then it came time to actually stay at the hotel. The people at check-in were downright rude. Then there was the room. I was supposed to be in a non-smoking room, but the room smelled strongly of cigarette smoke. The hotel staff refused to believe me, but let me move to a room that didn't smell like smoke. However, I could have just as easily stayed in the first room. I was out of towels and it took four calls (over a 12 hour period) to the front desk to get some. The sheets hadn't been changed, which was obvious by the crumbs and fresh stains littering them. Yes, I was able to get clean sheets, but as with the towels, it took several hours for them to be delivered. Since this is a pet-friendly hotel, I was lucky to be stuck in the room next to the room filled with small, yapping dogs. The walls were so thin that all I heard was barking all night. When I complained, the staff refused to believe me and told me that the walls in the room were so thick that I shouldn't hear anything from the next door. Yeah, that's right. I was looking forward to using the pool, but just like my room, it hadn't been cleaned recently. Then I tried the fitness center. Half the equipment was broken. I tried to cut my stay short, but of course, this hotel didn't want to accommodate me at all. They even refused to compensate me for all the rudeness I had to deal with. I will never stay at a Hilton again and I will be sure to let everyone know what a nightmare this stay was."
deceptive,james,negative,MTurk,"iodine was disappointed in my stay at The James. I am on a strict gluten free diet and was told the hotel restaurant could accomodate my needs. Each time I sat down for a meal, I would explain my dietary needs to the waiter. Most times, I ended up having to send the plate back because some gluten item was included. My wife has sleep apnea and when we made our reservations, I made sure to ask if there was a room available with an outlet near the bed so that she could plug in her CPAP machine. I was assured that this was no problem. However, when we arrived at the hotel, we had to request a room change because there was no outlet near the bed. We had to wait in the lobby for sometime because the room we were moved to was not yet finished benig cleaned. Overall, it was not an entirely horrific stay, but I expected more out of a hotel of this supposed caliber. Next time I visit Chicago, I will be staying at another hotel."
deceptive,james,negative,MTurk,"I was disappointed with my stay at the James. I am on a strict gluten free diet and was told that the hotel restaurant could accommodate my needs. Every time I sat down for a meal, I explained my dietary needs to the server. Most of the time, I had to send the plate back because a gluten-containing food item was included. My wife has sleep apnea and when we made our reservations, I made sure to ask if there was a room available with an outlet near the bed for her to plug in her CPAP machine. I was assured that this was not a problem. However, when we arrived at the hotel, we had to request a room change because there was no outlet near the bed. We had to wait in the lobby for some time because the room we were moved to had not been cleaned yet. Overall, it wasn't a completely horrible stay, but I expected more from a hotel of this supposed caliber. Next time I visit Chicago, I'll stay at a different hotel."
deceptive,monaco,negative,MTurk,"have made regular business trips to Chicago, I decided to stay at the Hotel Monaco Chicago, since it was fairly new and I had a friend that had stayed there. The Lobby was quite small, which surprised me with a name like Monaco. As a matter of fact I found the furnishings to be quite drab.A boy took my luggage and showed me to the suite. It was two rooms, not as spacious as I would have liked, an entertainment room, and a bedroom with a standard television. Can You imagine, I was expecting H.D., but it was just ordinary cable. For $600 a night you would expect a 42 inch set. The bath was ordinary, nothing special, but the bed was a very big King.The view did not take in the Lake, unfortunately, just the Magic Mile. Well, I am starving so time to eat. The restaurant was well appointed, I hope the food was as good. I ordered lamb chops, potatoes au gratin and mint sauce. It was fair. I hope the rest of my trip si better than my accomadations. I would give this hotel a two and a half, but I would not return."
deceptive,monaco,negative,MTurk,"Having made regular business trips to Chicago, I decided to stay at the Monaco Chicago Hotel, as it was fairly new and I had a friend who had stayed there. The lobby was quite small, which surprised me with a name like Monaco. In fact, I found the furniture quite drab. A boy took my luggage and showed me to the suite. There were two rooms, not as spacious as I would have liked, an entertainment room and a bedroom with a standard television. As you can imagine, I expected high definition, but it was just regular cable. For $600 a night, you would expect a 42 inch TV. The bathroom was ordinary, nothing special, but the bed was a very large king. The view was not of the lake, unfortunately, just of the Magic Mile. Well, I am starving, so time to eat. The restaurant was nicely appointed, I hope the food was as good. I ordered lamb chops, potatoes au gratin and mint sauce. It was just right. I hope the rest of my trip is better than my accommodation. I would give this hotel a two and a half, but I would not return."
deceptive,james,negative,MTurk,"The James Chicago be a stuffy, uninviting hotel. If you are looking for all of the comforts of home, do not stay here. The rooms are like boardrooms,not bedrooms. Definitely not a child-friendly hotel. The restaurant on site is also very modern and screams pretentious. I would not vacation here again, especially not with children. They were afraid to touch anything in the whole hotel!"
deceptive,james,negative,MTurk,"The James Chicago is a stuffy and unwelcoming hotel. If you are looking for all the comforts of home, do not stay here. The rooms look like meeting rooms, not bedrooms. This is definitely not a kid friendly hotel. The onsite restaurant is also very modern and screams pretentious. I would not stay here again on vacation, especially not with kids. They were afraid to touch anything in the entire hotel!"
deceptive,hilton,negative,MTurk,"We book a room at the Hilton Chicago for two nights to stay the weekend, but upon arrival our reservation could not be found. I even provided the hotel with our confirmation number, but it still wasn't available! Fortunately, another reservation had not shown up so there was space available for us. Once we settled into our room for the night (after a long flight), there was a bad odor coming from the bathroom. Apparently the cleaning solution they used was tainted and they had to re-clean it after our arrival. Needless to say, with both of these poor experiences in just one night, I will be hesitant to EVER stay in this hotel again, let alone any other Hilton around. Please consider someplace else before the Hilton Chicago!"
deceptive,hilton,negative,MTurk,"We booked a room at the Hilton Chicago for two nights for the weekend, but when we arrived, our reservation was nowhere to be found. I even provided the hotel with our confirmation number, but it still wasn't available! Luckily, another reservation hadn't come through, so there was room for us. Once we got settled in for the night (after a long flight), there was a bad smell coming from the bathroom. Apparently the cleaning product they used was contaminated and they had to clean it again after we checked in. Needless to say, with these two bad experiences in one night, I would hesitate to stay at this hotel again, let alone any other Hilton in the area. Please consider another place before the Hilton Chicago!"
deceptive,james,negative,MTurk,"The staff astatine the James Chicago hotel seemed determined to make my stay a horrible one. When I entered the establishment to check in, I was ignored. The clerk let half a dozen people in front of me before she even acknowledged me. Thinking room service would be better, I relaxed in my room while I waited for my food. By the time it reached my room, it was cold AND the wrong order. Disgusted, I went down to the pool only to find it was closed for maintenance. All the restaurants the hotel recommended were one-star, and none of my regular channels were on the tv. All in all, it was a bad stay at the James hotel in Chicago."
deceptive,james,negative,MTurk,"The staff at the James Hotel in Chicago seemed determined to make my stay a horrible one. When I entered the hotel to check in, I was ignored. The receptionist let half a dozen people pass before even greeting me. Thinking room service would be better, I relaxed in my room while waiting for my food. By the time it arrived in my room, it was cold AND the wrong order. Disgusted, I went down to the pool to find it was closed for maintenance. All of the restaurants recommended by the hotel were one-star restaurants and none of my usual channels were on the TV. Overall, it was a bad stay at the James Hotel in Chicago."
deceptive,james,negative,MTurk,"iodine had a business trip coming up in Chicago and I wanted to stay someplace really nice, cause I had never been there, so made reservations with the James two weeks in advance just to be on the safe side and when I arrived they had no record of it. No big deal, right? They said they would take care of it and get me a room right away... two hours later I'm still sitting in the lobby! Finally I get to my room to try and relax. Everything was nice until I decided to take a shower. I went into the bathroom... no towels, wash cloths, nothing. I called down to the front desk and asked for some, about an hour later someone came up with one. Maybe they were just really busy? Finally I get in the shower and the handle is BROKEN!!! I went down to the front desk and asked for a new room and they started implying that I broke it!!! They said everything was fine with the room earlier that day and that I must have done something to it!!! Leaving that hotel was the easiest decision I made on my whole trip. Two thumbs down!"
deceptive,james,negative,MTurk,"I had a business trip to Chicago and wanted to stay somewhere really nice since I had never been so I made a reservation at the James two weeks in advance just to be safe and when I got there they had no record of it. No big deal right? They said they would take care of it and get me a room right away... two hours later I'm still sitting in the lobby! Finally I get to my room to try and relax. Everything was fine until I decided to take a shower. I went into the bathroom... no towels, washcloths, nothing. I called the front desk and asked for towels, about an hour later someone came to get one. Maybe they were just really busy? Finally I got in the shower and the handle is BROKEN!!! I went to the front desk and asked for a new room and they started implying that I broke it!!! They said everything was fine in the room earlier in the day and that I must have done something to it!!! Leaving this hotel was the easiest decision I made my entire trip. Two thumbs down!"
deceptive,sofitel,negative,MTurk,"Our stay astatine the Sofitel was definitely below our expectations. The staff was less than nice to me after I waited several minutes until I was noticed. At first, my reservation could not be found, so I was provided a spare room. The hotel was fairly neat. However, once we got to the room, and onto the bed, we found the bed to be noisy. Just sitting on it made a squeaking noise that was unpleasant. We immediately called down to the front desk and informed them of our concern. We were told to go back downstairs to settle things out. Once we got downstairs, we were provided with another room number. However, we had to wait half an hour for another room to be cleaned and prepared. For such a well reviewed hotel, I was highly disappointed with the amount of time I had to spend to get settled into a room."
deceptive,sofitel,negative,MTurk,"Our stay at the Sofitel was not what we expected. The staff was not very friendly to me after waiting several minutes to be noticed. At first, my reservation could not be found, so I was provided with a vacant room. The hotel was fairly clean. However, once we got to the room and onto the bed, we found that the bed was noisy. Just sitting on it made an unpleasant squeaking noise. We immediately called the front desk and expressed our concern. We were told to go back downstairs to sort things out. Once downstairs, we were provided with another room number. However, we had to wait half an hour for another room to be cleaned and prepared. For such a highly rated hotel, I was very disappointed with the amount of time it took me to get settled into a room."
deceptive,sofitel,negative,MTurk,"The hotel Sofitel Chicago Water Tower bills itself as a 4-star luxury hotel, but the luxury is evidently in the eye of the beholder. Filled with trite modern art and modular, cheap-looking furniture that looks straight out of the latest Ikea catalogue, this 32-floor hunk of glass has to be one of the ugliest hotels I have ever seen. 'Urban chic' design does not equal comfort; the seating and bed furniture are made more for the design floor than for actual use. Room service is expensive, slow, and the food you eventually do get is mediocre in quality and flavor. The hotel features two bars: the Cafe des Architectes Bar, and the simply named Le Bar. Cutesy French names and trendy modern outfittings do not a good hotel bar make! Excellent service, fair prices, friendly and competent staff are what make a bar great, none of which you will find at either of these bars. Cafe des Architectes is also a restaurant, offering 'seasonal menus featuring contemporary cuisine with French roots,' which means small portions and large prices at questionable quality. Even the old standby filet mignon did not stand up to its reputation, coming out a little dry hunk of meat rather than a succulent steak. Pass this one by, if you're looking for a comfortable, enjoyable stay in downtown Chicago. The Water Tower is dry."
deceptive,sofitel,negative,MTurk,"The Sofitel Chicago Water Tower Hotel bills itself as a 4-star luxury hotel, but luxury is obviously in the eye of the beholder. Filled with mundane modern art and cheap modular furniture that looks like it came straight out of the latest Ikea catalogue, this 32-story hunk of glass has to be one of the ugliest hotels I have ever seen. The “urban chic” design does not equate to comfort; the seating and bed furniture are designed more for the designer floor than for actual use. Room service is expensive, slow, and the food you end up getting is mediocre in quality and taste. The hotel has two bars: the Café des Architectes Bar and the simply named Le Bar. Cute French names and trendy modern amenities do not make a good hotel bar! Great service, reasonable prices, friendly and knowledgeable staff are what make a bar great, which you won’t find in either of these bars. Café des Architectes is also a restaurant, offering “seasonal menus with contemporary cuisine with French roots,” which means small portions and high prices for questionable quality. Even the filet mignon, a classic of American cuisine, didn’t live up to its reputation, coming across as a small, dry piece of meat rather than a succulent steak. If you’re looking for a comfortable, enjoyable stay in downtown Chicago, don’t bother here. The Water Tower is dry."
deceptive,james,negative,MTurk,"James Chicago would beryllium one of the worst hotels I have ever been to in my life! Even though i noticed that the design of the place was extremely artistic, its service quality and hotel conditions were horrible. They gave me a room in which the blankets were dirty and looked as if it been used just moments ago! I figured it was because the hotel was busy but I started to notice that the furniture came with a cost in service. The television was not working at all. I was extremely disapointed, especially when coming from a rigorous day of work and just wanting to relax. Sadly, i settled in doing my work instead of frittering my time doing noting when i got the next disapointment. The Wifi was a bust. Absolutely nothing to do but to stare at the furniture or just stare at the wall. I am never going to James Hotel ever again!"
deceptive,james,negative,MTurk,"The James Chicago is one of the worst hotels I have ever visited in my life! Although I noticed that the design of the place was extremely artistic, the quality of service and the conditions of the hotel were horrible. They gave me a room where the blankets were dirty and looked like they had been used a few moments ago! I thought it was because the hotel was busy, but I started to notice that the furniture had a cost in terms of service. The TV did not work at all. I was extremely disappointed, especially after a rigorous day of work and I just wanted to relax. Unfortunately, I settled in to do my work instead of wasting my time not knowing when I would have the next disappointment. The Wifi was a failure. Absolutely nothing to do but look at the furniture or just stare at the wall. I will never go back to the James Hotel again!"
deceptive,james,negative,MTurk,"The hotel Washington not one of the better ones I stayed at. the room was seemingly nice at first, but after staying there for a few days it seemed like the cleaning staff never came through to clean it. I had the same sheets for a three days before I called and requested they be changed. Also, the walls seem to be paper thin and you can hear what is going on in the adjacent rooms, which interfered with my sleep. I ate at the primehouse in the restaurant also, and asked for a well done steak, and the steak was still pretty pink on the inside and lacked flavor. This is definitely not a hotel I would recommend to anyone."
deceptive,james,negative,MTurk,"The hotel was not one of the best I have stayed in. The room seemed nice at first, but after staying there for a few days, it seemed like the cleaning staff never came to clean it. I had the same sheets for three days before calling to ask for them to be changed. Also, the walls seem to be paper thin and you can hear what is going on in the adjacent rooms, which disrupted my sleep. I also ate at the Primehouse restaurant and asked for a well done steak, and the steak was still quite pink inside and lacked flavor. This is definitely not a hotel I would recommend to anyone."
deceptive,sofitel,negative,MTurk,"The Sofitel Chicago water Tower in the downtown area is advertised as a four-star luxury hotel. However, modern architecture and a convenient location seem to be its only reliable perks. Room service is available 24 hours a day, but offers a limited variety of items and often lethargic service. Two bars are located on the premises, which is appealing at first. Once inside, patrons do not receive the quality of service that is to be expected and there is a complete absence of privacy, of any kind. The guest rooms are relatively spacious and clean, but a lack of adequate toiletries and personal items can interfere with a guests routine. Obtaining additional towels and grooming products is much too difficult. If you are a traveler who is in search of a relaxing and hassle-free experience, with reliable customer service, booking a room here is probably not a viable option."
deceptive,sofitel,negative,MTurk,"The Sofitel Chicago Water Tower, located in the city center, is billed as a four-star luxury hotel. However, its modern architecture and convenient location seem to be its only reliable assets. Room service is available 24 hours a day, but offers a limited variety of dishes and often sluggish service. There are two bars located on-site, which is appealing at first glance. Once inside, guests do not receive the expected quality of service and there is a complete lack of privacy of any kind. The rooms are relatively spacious and clean, but the lack of adequate toiletries and personal items can disrupt guests' routine. Getting extra towels and toiletries is far too difficult. If you are a traveler looking for a relaxing, hassle-free experience with reliable customer service, booking a room here is probably not a viable option."
deceptive,james,negative,MTurk,"When you stay astatine a hotel like The James, just from their price point, you expect a certain level of quality. If I pay well over 500 dollars for a room, I do not think it unreasonable to expect not only a quality room, but also a certain level of standard of service. Perhaps this hotel should rename itself The Lebron James, because it has about as much class as he does, and is about twice as pretentious. A handful of baby powder thrown into my face would have been a refreshing break from the level of service I received at The Lebron James. My night of hell began with the clerk, bellboy, or whatever he was, at the front desk, who faked what I assume was intended to be a British accent, but ended up as an unholy melding of Australian and New Englander. A British accent does not make you fancy, or skilled. Once I made my way past Mr. Belvedere and to my room, I was disappointed, not only by its size, which was unusually small, but also a faint scent of cigarettes. Not a strong one, but I could definitely smell smoke. Not acceptable. Then, while I was sleeping, a deep throbbing sound began to emanate from the walls. It sounded technical, mechanical, like an air conditiner malfunctioning. Despite many reassurances from the front desk, the throbbing continued on throughout the night. I demanded the man at the front desk come up and rectify the situation immediately, but from what I could tell, he never came."
deceptive,james,negative,MTurk,"When you stay at a hotel like The James, you expect a certain level of quality, based on the price alone. If I'm paying well over $500 for a room, I don't think it's unreasonable to expect not only a quality room, but also a certain level of service. Maybe this hotel should rename itself The Lebron James, because it's about as classy as he is, and about twice as pretentious. A handful of baby powder thrown on my face would have been a refreshing break from the level of service I received at the Lebron James. My night from hell started with the receptionist, bellhop, or whoever he was, faking what I assumed was a British accent, but ended up being an unholy mix of Australian and New Englander. A British accent doesn't make you classy or competent. Once I got past Mr. Belvedere and reached my room, I was disappointed, not only by its size, which was unusually small, but also by a faint smell of cigarette smoke. Not very strong, but I could clearly smell the smoke. Unacceptable. Then, while I was sleeping, a deep beating sound began to emanate from the walls. It sounded like a technical, mechanical noise, like an air conditioner malfunctioning. Despite numerous assurances from the front desk, the beating continued all night. I demanded that the man at the front desk come immediately to rectify the situation, but from what I could see, he never came."
deceptive,sofitel,negative,MTurk,while traveling in Chicago I stayed at the Sofitel on Chestnut Street. Though the hotel was a beautiful and comfortable as the advertisements suggest; service was severely lacking. I arrived late at night and had one peaceful dreamy nights sleep before being woke up at dawn. I reserved a room on one of the lower floors unaware of the construction happening in the area. I complained that I had not been informed of the construction and requested another room. My complaint was totally disregarded. I was told there were no other rooms in the whole hotel available. When I explained that the noise was bothersome I was treated rudely. The woman at the front desk actually ask me if I thought she could make the workers stop. I understand that the staff has no control over the noise. They did however know about the construction. Information I did not have at the time I booked. Information that would have swayed my decision. Then to treat me so rudely for bringing it to their attention. I will not be staying there again.
deceptive,sofitel,negative,MTurk,"On a trip to Chicago, I stayed at the Sofitel on Chestnut Street. While the hotel was beautiful and comfortable as the advertisements suggested, the service was very lacking. I arrived late at night and had a peaceful and dreamy night's sleep before being awakened at dawn. I booked a room on one of the lower floors without knowing that construction was going on in the area. I complained that I had not been informed of the construction and requested another room. My complaint was completely ignored. I was told that there were no other rooms available in the entire hotel. When I explained that the noise was disturbing, I was treated rudely. The woman at the front desk asked me if I thought I could get the construction workers to stop. I understand that the staff has no control over the noise. They were, however, aware of the construction. Information that I did not have at the time of my reservation. Information that could have influenced my decision. Then they treated me so rudely for drawing their attention to this fact. I will not stay at this hotel again."
deceptive,monaco,negative,MTurk,"travel to this hotel on a family vacation. We chose this hotel because it was pet friendly. Upon arrival we smelled just how pet friendly it was! The dog that greets you attacked my dog. There was constant barking throughout the night and during breakfast, I found hair in my eggs! I would not recommend this hotel!"
deceptive,monaco,negative,MTurk,We stayed at this hotel on a family vacation. We chose this hotel because it was pet friendly. When we arrived we felt how pet friendly it was! The dog that greets you attacked my dog. He barked non-stop all night and during breakfast I found hair in my eggs! I would not recommend this hotel!
